Date,Time,County,EPA_ID,zipcode,NO,NO2,SO2,CO,CO2,O3,PM2.5,PM10
2021-08-04,10:00,Alameda,0007,94566,,3.7,,,,0.029,5.0,
2021-08-04,11:00,Alameda,0007,94566,,3.6,,,,0.035,10.0,
2021-08-05,05:00,Alameda,0007,94566,,1.1,,,,0.013,1.0,
2021-08-05,06:00,Alameda,0007,94566,,0.7,,,,0.014,3.0,
2021-08-05,07:00,Alameda,0007,94566,,0.6,,,,0.015,3.0,
2021-08-05,08:00,Alameda,0007,94566,,0.6,,,,0.014,4.0,
2021-08-05,09:00,Alameda,0007,94566,,0.6,,,,0.015,2.0,
2021-08-05,10:00,Alameda,0007,94566,,0.9,,,,0.019,4.0,
2021-08-05,11:00,Alameda,0007,94566,,1.3,,,,0.026,6.0,
2021-08-06,05:00,Alameda,0007,94566,,11.6,,,,0.0,6.0,
2021-08-06,06:00,Alameda,0007,94566,,10.1,,,,0.003,5.0,
2021-08-06,07:00,Alameda,0007,94566,,8.2,,,,0.007,5.0,
2021-08-06,08:00,Alameda,0007,94566,,8.2,,,,0.011,5.0,
2021-08-06,09:00,Alameda,0007,94566,,6.6,,,,0.018,6.0,
2021-08-06,10:00,Alameda,0007,94566,,4.8,,,,0.027,7.0,
2021-08-06,11:00,Alameda,0007,94566,,3.7,,,,0.044,16.0,
2021-08-07,05:00,Alameda,0007,94566,,12.9,,,,0.0,2.0,
2021-08-07,06:00,Alameda,0007,94566,,13.0,,,,0.001,10.0,
2021-08-07,07:00,Alameda,0007,94566,,11.3,,,,0.003,8.0,
2021-08-07,08:00,Alameda,0007,94566,,7.7,,,,0.008,7.0,
2021-08-07,09:00,Alameda,0007,94566,,5.5,,,,0.013,8.0,
2021-08-07,10:00,Alameda,0007,94566,,4.6,,,,0.023,10.0,
2021-08-07,11:00,Alameda,0007,94566,,4.1,,,,0.032,11.0,
2021-08-08,05:00,Alameda,0007,94566,,4.1,,,,0.009,2.0,
2021-08-08,06:00,Alameda,0007,94566,,4.2,,,,0.01,4.0,
2021-08-08,07:00,Alameda,0007,94566,,2.5,,,,0.015,5.0,
2021-08-08,08:00,Alameda,0007,94566,,1.6,,,,0.02,5.0,
2021-08-08,09:00,Alameda,0007,94566,,2.0,,,,0.027,3.0,
2021-08-08,10:00,Alameda,0007,94566,,1.8,,,,0.034,3.0,
2021-08-08,11:00,Alameda,0007,94566,,1.5,,,,0.04,3.0,
2021-08-09,05:00,Alameda,0007,94566,,7.1,,,,0.007,6.0,
2021-08-09,06:00,Alameda,0007,94566,,6.6,,,,0.01,11.0,
2021-08-09,07:00,Alameda,0007,94566,,5.5,,,,0.013,9.0,
2021-08-09,08:00,Alameda,0007,94566,,5.0,,,,0.016,7.0,
2021-08-09,09:00,Alameda,0007,94566,,3.8,,,,0.025,8.0,
2021-08-09,10:00,Alameda,0007,94566,,3.8,,,,0.036,7.0,
2021-08-09,11:00,Alameda,0007,94566,,3.7,,,,0.048,7.0,
2021-08-10,05:00,Alameda,0007,94566,,8.7,,,,0.01,8.0,
2021-08-10,06:00,Alameda,0007,94566,,6.8,,,,0.014,9.0,
2021-08-10,07:00,Alameda,0007,94566,,7.0,,,,0.016,11.0,
2021-08-10,08:00,Alameda,0007,94566,,5.2,,,,0.022,10.0,
2021-08-10,09:00,Alameda,0007,94566,,5.1,,,,0.029,10.0,
2021-08-10,10:00,Alameda,0007,94566,,3.9,,,,0.042,12.0,
2021-08-10,11:00,Alameda,0007,94566,,2.9,,,,0.055,10.0,
2021-08-11,05:00,Alameda,0007,94566,,16.0,,,,0.008,17.0,
2021-08-11,06:00,Alameda,0007,94566,,13.2,,,,0.011,11.0,
2021-08-11,07:00,Alameda,0007,94566,,10.2,,,,0.017,14.0,
2021-08-11,08:00,Alameda,0007,94566,,7.8,,,,0.028,11.0,
2021-08-11,09:00,Alameda,0007,94566,,6.1,,,,0.041,12.0,
2021-08-11,10:00,Alameda,0007,94566,,6.7,,,,0.049,12.0,
2021-08-11,11:00,Alameda,0007,94566,,8.5,,,,0.054,10.0,
2021-08-12,05:00,Alameda,0007,94566,,8.9,,,,0.015,8.0,
2021-08-12,06:00,Alameda,0007,94566,,9.5,,,,0.015,11.0,
2021-08-12,07:00,Alameda,0007,94566,,8.0,,,,0.017,12.0,
2021-08-12,08:00,Alameda,0007,94566,,6.1,,,,0.025,8.0,
2021-08-12,09:00,Alameda,0007,94566,,4.8,,,,0.032,5.0,
2021-08-12,10:00,Alameda,0007,94566,,4.2,,,,0.04,3.0,
2021-08-12,11:00,Alameda,0007,94566,,4.0,,,,0.048,7.0,
2021-08-13,05:00,Alameda,0007,94566,,8.7,,,,0.018,8.0,
2021-08-13,06:00,Alameda,0007,94566,,9.3,,,,0.018,10.0,
2021-08-13,07:00,Alameda,0007,94566,,6.5,,,,0.021,10.0,
2021-08-13,08:00,Alameda,0007,94566,,5.0,,,,0.027,7.0,
2021-08-13,09:00,Alameda,0007,94566,,5.1,,,,0.032,8.0,
2021-08-13,10:00,Alameda,0007,94566,,5.0,,,,0.037,8.0,
2021-08-13,11:00,Alameda,0007,94566,,2.7,,,,0.041,8.0,
2021-08-14,05:00,Alameda,0007,94566,,3.6,,,,0.015,8.0,
2021-08-14,06:00,Alameda,0007,94566,,3.9,,,,0.015,9.0,
2021-08-14,07:00,Alameda,0007,94566,,4.1,,,,0.016,10.0,
2021-08-14,08:00,Alameda,0007,94566,,4.1,,,,0.018,6.0,
2021-08-14,09:00,Alameda,0007,94566,,3.6,,,,0.025,9.0,
2021-08-14,10:00,Alameda,0007,94566,,2.4,,,,0.038,16.0,
2021-08-14,11:00,Alameda,0007,94566,,3.1,,,,0.05,15.0,
2021-08-15,05:00,Alameda,0007,94566,,4.8,,,,0.016,12.0,
2021-08-15,06:00,Alameda,0007,94566,,4.1,,,,0.016,11.0,
2021-08-15,07:00,Alameda,0007,94566,,2.9,,,,0.019,11.0,
2021-08-15,08:00,Alameda,0007,94566,,2.5,,,,0.023,13.0,
2021-08-15,09:00,Alameda,0007,94566,,2.3,,,,0.029,13.0,
2021-08-15,10:00,Alameda,0007,94566,,1.8,,,,0.037,13.0,
2021-08-15,11:00,Alameda,0007,94566,,2.0,,,,0.044,21.0,
2021-08-16,05:00,Alameda,0007,94566,,7.6,,,,0.01,14.0,
2021-08-16,06:00,Alameda,0007,94566,,6.1,,,,0.013,12.0,
2021-08-16,07:00,Alameda,0007,94566,,6.7,,,,0.013,16.0,
2021-08-16,08:00,Alameda,0007,94566,,4.8,,,,0.017,19.0,
2021-08-16,09:00,Alameda,0007,94566,,3.9,,,,0.024,18.0,
2021-08-16,10:00,Alameda,0007,94566,,3.6,,,,0.034,17.0,
2021-08-16,11:00,Alameda,0007,94566,,3.6,,,,0.043,20.0,
2021-08-17,05:00,Alameda,0007,94566,,6.4,,,,0.011,7.0,
2021-08-17,06:00,Alameda,0007,94566,,5.2,,,,0.013,8.0,
2021-08-17,07:00,Alameda,0007,94566,,3.9,,,,0.013,10.0,
2021-08-17,08:00,Alameda,0007,94566,,3.9,,,,0.013,9.0,
2021-08-17,09:00,Alameda,0007,94566,,4.0,,,,0.015,8.0,
2021-08-17,11:00,Alameda,0007,94566,,3.1,,,,0.022,8.0,
2021-08-17,10:00,Alameda,0007,94566,,3.7,,,,0.017,,
2021-08-18,05:00,Alameda,0007,94566,,8.2,,,,0.015,10.0,
2021-08-18,06:00,Alameda,0007,94566,,17.8,,,,0.007,10.0,
2021-08-18,07:00,Alameda,0007,94566,,9.4,,,,0.016,13.0,
2021-08-18,08:00,Alameda,0007,94566,,,,,,,17.0,
2021-08-18,09:00,Alameda,0007,94566,,,,,,,30.0,
2021-08-18,10:00,Alameda,0007,94566,,,,,,,53.0,
2021-08-18,11:00,Alameda,0007,94566,,,,,,,61.0,
2021-08-19,05:00,Alameda,0007,94566,,8.9,,,,0.015,11.0,
2021-08-19,06:00,Alameda,0007,94566,,7.9,,,,0.017,11.0,
2021-08-19,07:00,Alameda,0007,94566,,4.2,,,,0.02,13.0,
2021-08-19,08:00,Alameda,0007,94566,,3.4,,,,0.023,15.0,
2021-08-19,09:00,Alameda,0007,94566,,3.7,,,,0.025,15.0,
2021-08-19,10:00,Alameda,0007,94566,,4.8,,,,0.027,20.0,
2021-08-19,11:00,Alameda,0007,94566,,5.8,,,,0.031,20.0,
2021-08-20,05:00,Alameda,0007,94566,,11.2,,,,0.009,15.0,
2021-08-20,06:00,Alameda,0007,94566,,20.2,,,,0.001,15.0,
2021-08-20,07:00,Alameda,0007,94566,,16.2,,,,0.007,19.0,
2021-08-20,08:00,Alameda,0007,94566,,10.5,,,,0.014,13.0,
2021-08-20,09:00,Alameda,0007,94566,,7.5,,,,0.018,18.0,
2021-08-20,10:00,Alameda,0007,94566,,6.6,,,,0.023,21.0,
2021-08-20,11:00,Alameda,0007,94566,,6.2,,,,0.029,18.0,
2021-08-21,05:00,Alameda,0007,94566,,1.8,,,,0.03,13.0,
2021-08-21,06:00,Alameda,0007,94566,,1.8,,,,0.032,16.0,
2021-08-21,07:00,Alameda,0007,94566,,1.7,,,,0.034,17.0,
2021-08-21,08:00,Alameda,0007,94566,,1.4,,,,0.038,18.0,
2021-08-21,09:00,Alameda,0007,94566,,1.3,,,,0.04,16.0,
2021-08-21,10:00,Alameda,0007,94566,,1.4,,,,0.043,16.0,
2021-08-21,11:00,Alameda,0007,94566,,1.1,,,,0.045,15.0,
2021-08-22,05:00,Alameda,0007,94566,,1.0,,,,0.023,9.0,
2021-08-22,06:00,Alameda,0007,94566,,1.1,,,,0.023,9.0,
2021-08-22,07:00,Alameda,0007,94566,,1.1,,,,0.024,11.0,
2021-08-22,08:00,Alameda,0007,94566,,1.2,,,,0.026,13.0,
2021-08-22,09:00,Alameda,0007,94566,,1.2,,,,0.03,15.0,
2021-08-22,10:00,Alameda,0007,94566,,1.1,,,,0.035,12.0,
2021-08-22,11:00,Alameda,0007,94566,,1.3,,,,0.038,17.0,
2021-08-23,05:00,Alameda,0007,94566,,8.5,,,,0.009,6.0,
2021-08-23,06:00,Alameda,0007,94566,,6.7,,,,0.012,5.0,
2021-08-23,07:00,Alameda,0007,94566,,5.4,,,,0.017,6.0,
2021-08-23,08:00,Alameda,0007,94566,,5.2,,,,0.021,7.0,
2021-08-23,09:00,Alameda,0007,94566,,4.6,,,,0.026,10.0,
2021-08-23,10:00,Alameda,0007,94566,,4.4,,,,0.036,9.0,
2021-08-23,11:00,Alameda,0007,94566,,4.1,,,,0.048,16.0,
2021-08-24,05:00,Alameda,0007,94566,,4.9,,,,0.02,8.0,
2021-08-24,06:00,Alameda,0007,94566,,4.1,,,,0.023,12.0,
2021-08-24,07:00,Alameda,0007,94566,,4.4,,,,0.024,9.0,
2021-08-24,08:00,Alameda,0007,94566,,5.5,,,,0.027,13.0,
2021-08-24,09:00,Alameda,0007,94566,,5.4,,,,0.032,13.0,
2021-08-24,10:00,Alameda,0007,94566,,4.5,,,,0.04,13.0,
2021-08-24,11:00,Alameda,0007,94566,,4.5,,,,0.046,16.0,
2021-08-25,05:00,Alameda,0007,94566,,2.9,,,,0.026,12.0,
2021-08-25,06:00,Alameda,0007,94566,,2.7,,,,0.027,9.0,
2021-08-25,07:00,Alameda,0007,94566,,3.6,,,,0.028,14.0,
2021-08-25,08:00,Alameda,0007,94566,,2.8,,,,0.031,11.0,
2021-08-25,09:00,Alameda,0007,94566,,3.6,,,,0.033,10.0,
2021-08-25,10:00,Alameda,0007,94566,,4.1,,,,0.038,13.0,
2021-08-25,11:00,Alameda,0007,94566,,5.0,,,,0.044,15.0,
2021-08-26,05:00,Alameda,0007,94566,,24.6,,,,0.0,16.0,
2021-08-26,06:00,Alameda,0007,94566,,19.3,,,,0.006,15.0,
2021-08-26,07:00,Alameda,0007,94566,,14.2,,,,0.015,11.0,
2021-08-26,08:00,Alameda,0007,94566,,8.4,,,,0.024,14.0,
2021-08-26,09:00,Alameda,0007,94566,,8.2,,,,0.029,17.0,
2021-08-26,10:00,Alameda,0007,94566,,5.2,,,,0.043,14.0,
2021-08-26,11:00,Alameda,0007,94566,,4.0,,,,0.052,14.0,
2021-08-27,05:00,Alameda,0007,94566,,26.5,,,,0.001,9.0,
2021-08-27,06:00,Alameda,0007,94566,,23.9,,,,0.004,10.0,
2021-08-27,07:00,Alameda,0007,94566,,19.8,,,,0.015,14.0,
2021-08-27,08:00,Alameda,0007,94566,,11.4,,,,0.032,14.0,
2021-08-27,09:00,Alameda,0007,94566,,6.2,,,,0.046,57.0,
2021-08-27,10:00,Alameda,0007,94566,,3.5,,,,0.052,61.0,
2021-08-27,11:00,Alameda,0007,94566,,3.2,,,,0.059,,
2021-08-28,05:00,Alameda,0007,94566,,27.1,,,,0.003,48.0,
2021-08-28,06:00,Alameda,0007,94566,,25.5,,,,0.005,48.0,
2021-08-28,07:00,Alameda,0007,94566,,26.6,,,,0.011,47.0,
2021-08-28,08:00,Alameda,0007,94566,,13.7,,,,0.035,44.0,
2021-08-28,09:00,Alameda,0007,94566,,13.7,,,,0.045,48.0,
2021-08-28,10:00,Alameda,0007,94566,,7.0,,,,0.065,49.0,
2021-08-28,11:00,Alameda,0007,94566,,3.0,,,,0.07,47.0,
2021-08-29,05:00,Alameda,0007,94566,,16.9,,,,0.009,27.0,
2021-08-29,06:00,Alameda,0007,94566,,14.4,,,,0.012,30.0,
2021-08-29,07:00,Alameda,0007,94566,,8.0,,,,0.026,23.0,
2021-08-29,08:00,Alameda,0007,94566,,7.8,,,,0.034,25.0,
2021-08-29,09:00,Alameda,0007,94566,,5.3,,,,0.047,27.0,
2021-08-29,10:00,Alameda,0007,94566,,4.2,,,,0.064,30.0,
2021-08-29,11:00,Alameda,0007,94566,,3.4,,,,0.075,31.0,
2021-08-30,05:00,Alameda,0007,94566,,14.5,,,,0.011,25.0,
2021-08-30,06:00,Alameda,0007,94566,,17.3,,,,0.01,25.0,
2021-08-30,07:00,Alameda,0007,94566,,12.2,,,,0.016,26.0,
2021-08-30,08:00,Alameda,0007,94566,,7.4,,,,0.028,21.0,
2021-08-30,09:00,Alameda,0007,94566,,5.6,,,,0.038,27.0,
2021-08-30,10:00,Alameda,0007,94566,,5.8,,,,0.05,24.0,
2021-08-30,11:00,Alameda,0007,94566,,5.1,,,,0.065,26.0,
2021-08-31,05:00,Alameda,0007,94566,,10.4,,,,0.014,10.0,
2021-08-31,06:00,Alameda,0007,94566,,8.1,,,,0.017,19.0,
2021-08-31,07:00,Alameda,0007,94566,,8.2,,,,0.023,16.0,
2021-08-31,08:00,Alameda,0007,94566,,5.7,,,,0.028,13.0,
2021-08-31,09:00,Alameda,0007,94566,,6.2,,,,0.032,13.0,
2021-08-31,10:00,Alameda,0007,94566,,5.7,,,,0.039,16.0,
2021-08-31,11:00,Alameda,0007,94566,,5.2,,,,0.045,18.0,
2021-09-01,05:00,Alameda,0007,94566,,,,,,,6.0,
2021-09-01,06:00,Alameda,0007,94566,,,,,,,8.0,
2021-09-01,07:00,Alameda,0007,94566,,4.0,,,,0.027,10.0,
2021-09-01,08:00,Alameda,0007,94566,,3.7,,,,0.033,9.0,
2021-09-01,09:00,Alameda,0007,94566,,2.9,,,,0.037,11.0,
2021-09-01,10:00,Alameda,0007,94566,,2.2,,,,0.041,12.0,
2021-09-01,11:00,Alameda,0007,94566,,1.7,,,,0.045,9.0,
2021-09-02,05:00,Alameda,0007,94566,,4.1,,,,0.026,10.0,
2021-09-02,06:00,Alameda,0007,94566,,6.8,,,,0.023,9.0,
2021-09-02,07:00,Alameda,0007,94566,,3.9,,,,0.029,19.0,
2021-09-02,08:00,Alameda,0007,94566,,2.5,,,,0.033,19.0,
2021-09-02,09:00,Alameda,0007,94566,,2.2,,,,0.036,22.0,
2021-09-02,11:00,Alameda,0007,94566,,2.8,,,,0.043,21.0,
2021-09-02,10:00,Alameda,0007,94566,,2.9,,,,0.039,,
2021-09-03,05:00,Alameda,0007,94566,,2.7,,,,0.027,20.0,
2021-09-03,06:00,Alameda,0007,94566,,4.2,,,,0.027,24.0,
2021-09-03,07:00,Alameda,0007,94566,,3.1,,,,0.029,18.0,
2021-09-03,08:00,Alameda,0007,94566,,3.5,,,,0.03,23.0,
2021-09-03,09:00,Alameda,0007,94566,,3.8,,,,0.033,23.0,
2021-09-03,10:00,Alameda,0007,94566,,3.5,,,,0.043,24.0,
2021-09-03,11:00,Alameda,0007,94566,,2.8,,,,0.056,26.0,
2021-09-04,05:00,Alameda,0007,94566,,20.7,,,,0.003,21.0,
2021-09-04,06:00,Alameda,0007,94566,,16.6,,,,0.009,23.0,
2021-09-04,07:00,Alameda,0007,94566,,9.8,,,,0.018,21.0,
2021-09-04,08:00,Alameda,0007,94566,,7.5,,,,0.026,20.0,
2021-09-04,09:00,Alameda,0007,94566,,4.6,,,,0.043,24.0,
2021-09-04,10:00,Alameda,0007,94566,,2.4,,,,0.058,18.0,
2021-09-04,11:00,Alameda,0007,94566,,2.5,,,,0.067,20.0,
2021-09-05,05:00,Alameda,0007,94566,,16.2,,,,0.007,12.0,
2021-09-05,06:00,Alameda,0007,94566,,15.3,,,,0.01,15.0,
2021-09-05,07:00,Alameda,0007,94566,,9.5,,,,0.023,20.0,
2021-09-05,08:00,Alameda,0007,94566,,7.2,,,,0.036,15.0,
2021-09-05,09:00,Alameda,0007,94566,,4.1,,,,0.054,12.0,
2021-09-05,10:00,Alameda,0007,94566,,2.0,,,,0.063,13.0,
2021-09-05,11:00,Alameda,0007,94566,,0.8,,,,0.063,10.0,
2021-09-06,05:00,Alameda,0007,94566,,18.0,,,,0.003,12.0,
2021-09-06,06:00,Alameda,0007,94566,,16.2,,,,0.007,10.0,
2021-09-06,07:00,Alameda,0007,94566,,9.7,,,,0.021,11.0,
2021-09-06,08:00,Alameda,0007,94566,,7.0,,,,0.034,11.0,
2021-09-06,09:00,Alameda,0007,94566,,4.7,,,,0.052,18.0,
2021-09-06,10:00,Alameda,0007,94566,,2.2,,,,0.063,23.0,
2021-09-06,11:00,Alameda,0007,94566,,1.5,,,,0.067,15.0,
2021-09-07,05:00,Alameda,0007,94566,,27.1,,,,0.002,12.0,
2021-09-07,06:00,Alameda,0007,94566,,24.0,,,,0.005,14.0,
2021-09-07,07:00,Alameda,0007,94566,,20.4,,,,0.018,14.0,
2021-09-07,08:00,Alameda,0007,94566,,13.1,,,,0.034,18.0,
2021-09-07,09:00,Alameda,0007,94566,,9.5,,,,0.045,19.0,
2021-09-07,10:00,Alameda,0007,94566,,7.0,,,,0.056,16.0,
2021-09-07,11:00,Alameda,0007,94566,,5.8,,,,0.064,12.0,
2021-09-08,05:00,Alameda,0007,94566,,18.8,,,,0.0,14.0,
2021-09-08,06:00,Alameda,0007,94566,,18.7,,,,0.001,12.0,
2021-09-08,07:00,Alameda,0007,94566,,20.4,,,,0.007,11.0,
2021-09-08,08:00,Alameda,0007,94566,,13.0,,,,0.02,11.0,
2021-09-08,09:00,Alameda,0007,94566,,6.7,,,,0.034,13.0,
2021-09-08,10:00,Alameda,0007,94566,,3.3,,,,0.046,11.0,
2021-09-08,11:00,Alameda,0007,94566,,5.2,,,,0.056,8.0,
2021-09-09,05:00,Alameda,0007,94566,,16.8,,,,0.008,17.0,
2021-09-09,06:00,Alameda,0007,94566,,14.6,,,,0.01,8.0,
2021-09-09,08:00,Alameda,0007,94566,,7.6,,,,0.024,10.0,
2021-09-09,09:00,Alameda,0007,94566,,6.4,,,,0.032,11.0,
2021-09-09,10:00,Alameda,0007,94566,,6.8,,,,0.04,9.0,
2021-09-09,11:00,Alameda,0007,94566,,5.6,,,,0.048,9.0,
2021-09-09,07:00,Alameda,0007,94566,,10.5,,,,0.017,,
2021-09-10,05:00,Alameda,0007,94566,,7.1,,,,0.014,0.0,
2021-09-10,06:00,Alameda,0007,94566,,6.5,,,,0.015,3.0,
2021-09-10,07:00,Alameda,0007,94566,,5.6,,,,0.015,6.0,
2021-09-10,08:00,Alameda,0007,94566,,4.3,,,,0.019,8.0,
2021-09-10,09:00,Alameda,0007,94566,,3.3,,,,0.026,6.0,
2021-09-10,10:00,Alameda,0007,94566,,3.6,,,,0.031,6.0,
2021-09-10,11:00,Alameda,0007,94566,,3.6,,,,0.037,6.0,
2021-09-11,05:00,Alameda,0007,94566,,13.0,,,,0.006,8.0,
2021-09-11,06:00,Alameda,0007,94566,,8.8,,,,0.01,7.0,
2021-09-11,07:00,Alameda,0007,94566,,5.2,,,,0.02,8.0,
2021-09-11,08:00,Alameda,0007,94566,,5.2,,,,0.024,6.0,
2021-09-11,09:00,Alameda,0007,94566,,3.8,,,,0.03,12.0,
2021-09-11,10:00,Alameda,0007,94566,,2.4,,,,0.038,6.0,
2021-09-11,11:00,Alameda,0007,94566,,1.8,,,,0.043,3.0,
2021-09-12,05:00,Alameda,0007,94566,,13.0,,,,0.002,5.0,
2021-09-12,06:00,Alameda,0007,94566,,8.5,,,,0.008,5.0,
2021-09-12,07:00,Alameda,0007,94566,,7.1,,,,0.015,6.0,
2021-09-12,08:00,Alameda,0007,94566,,5.2,,,,0.024,5.0,
2021-09-12,09:00,Alameda,0007,94566,,3.5,,,,0.032,4.0,
2021-09-12,10:00,Alameda,0007,94566,,2.1,,,,0.04,4.0,
2021-09-12,11:00,Alameda,0007,94566,,1.2,,,,0.047,3.0,
2021-09-13,05:00,Alameda,0007,94566,,17.4,,,,0.003,9.0,
2021-09-13,06:00,Alameda,0007,94566,,16.4,,,,0.006,9.0,
2021-09-13,07:00,Alameda,0007,94566,,14.0,,,,0.012,12.0,
2021-09-13,08:00,Alameda,0007,94566,,11.2,,,,0.021,16.0,
2021-09-13,09:00,Alameda,0007,94566,,8.2,,,,0.029,12.0,
2021-09-13,10:00,Alameda,0007,94566,,5.5,,,,,13.0,
2021-09-13,11:00,Alameda,0007,94566,,3.1,,,,,,
2021-09-14,05:00,Alameda,0007,94566,,16.6,,,,0.003,6.0,
2021-09-14,06:00,Alameda,0007,94566,,20.5,,,,0.004,14.0,
2021-09-14,07:00,Alameda,0007,94566,,16.7,,,,0.01,11.0,
2021-09-14,08:00,Alameda,0007,94566,,15.4,,,,0.016,15.0,
2021-09-14,09:00,Alameda,0007,94566,,12.2,,,,0.031,14.0,
2021-09-14,10:00,Alameda,0007,94566,,7.3,,,,0.05,16.0,
2021-09-14,11:00,Alameda,0007,94566,,3.3,,,,0.059,7.0,
2021-09-15,05:00,Alameda,0007,94566,,10.5,,,,0.011,9.0,
2021-09-15,06:00,Alameda,0007,94566,,11.4,,,,0.01,13.0,
2021-09-15,07:00,Alameda,0007,94566,,7.0,,,,0.017,18.0,
2021-09-15,08:00,Alameda,0007,94566,,4.7,,,,0.024,15.0,
2021-09-15,09:00,Alameda,0007,94566,,5.6,,,,0.029,14.0,
2021-09-15,10:00,Alameda,0007,94566,,5.5,,,,0.035,16.0,
2021-09-15,11:00,Alameda,0007,94566,,6.3,,,,0.043,20.0,
2021-09-16,05:00,Alameda,0007,94566,,4.1,,,,0.025,12.0,
2021-09-16,06:00,Alameda,0007,94566,,4.5,,,,0.024,14.0,
2021-09-16,07:00,Alameda,0007,94566,,5.5,,,,0.026,11.0,
2021-09-16,08:00,Alameda,0007,94566,,4.3,,,,0.031,12.0,
2021-09-16,09:00,Alameda,0007,94566,,4.6,,,,0.033,10.0,
2021-09-16,10:00,Alameda,0007,94566,,4.6,,,,0.037,13.0,
2021-09-16,11:00,Alameda,0007,94566,,4.3,,,,0.042,13.0,
2021-09-17,05:00,Alameda,0007,94566,,2.7,,,,0.022,9.0,
2021-09-17,06:00,Alameda,0007,94566,,2.2,,,,0.022,9.0,
2021-09-17,07:00,Alameda,0007,94566,,2.6,,,,0.023,8.0,
2021-09-17,08:00,Alameda,0007,94566,,3.1,,,,0.024,9.0,
2021-09-17,09:00,Alameda,0007,94566,,3.6,,,,0.027,11.0,
2021-09-17,10:00,Alameda,0007,94566,,3.8,,,,0.031,11.0,
2021-09-17,11:00,Alameda,0007,94566,,3.6,,,,0.039,12.0,
2021-09-18,05:00,Alameda,0007,94566,,3.3,,,,0.027,8.0,
2021-09-18,06:00,Alameda,0007,94566,,0.9,,,,0.029,12.0,
2021-09-18,07:00,Alameda,0007,94566,,0.5,,,,0.029,7.0,
2021-09-18,08:00,Alameda,0007,94566,,0.5,,,,0.027,6.0,
2021-09-18,09:00,Alameda,0007,94566,,0.5,,,,0.027,3.0,
2021-09-18,10:00,Alameda,0007,94566,,0.6,,,,0.029,0.0,
2021-09-18,11:00,Alameda,0007,94566,,0.5,,,,0.028,1.0,
2021-09-19,05:00,Alameda,0007,94566,,1.1,,,,0.022,4.0,
2021-09-19,06:00,Alameda,0007,94566,,1.1,,,,0.026,2.0,
2021-09-19,07:00,Alameda,0007,94566,,0.9,,,,0.029,1.0,
2021-09-19,08:00,Alameda,0007,94566,,1.0,,,,0.032,1.0,
2021-09-19,09:00,Alameda,0007,94566,,1.0,,,,0.034,0.0,
2021-09-19,10:00,Alameda,0007,94566,,0.9,,,,0.036,2.0,
2021-09-19,11:00,Alameda,0007,94566,,0.1,,,,0.04,6.0,
2021-09-20,05:00,Alameda,0007,94566,,9.7,,,,0.013,4.0,
2021-09-20,06:00,Alameda,0007,94566,,3.2,,,,0.028,5.0,
2021-09-20,07:00,Alameda,0007,94566,,3.1,,,,0.029,2.0,
2021-09-20,08:00,Alameda,0007,94566,,2.0,,,,0.032,3.0,
2021-09-20,09:00,Alameda,0007,94566,,1.5,,,,0.033,5.0,
2021-09-20,10:00,Alameda,0007,94566,,1.1,,,,0.036,4.0,
2021-09-20,11:00,Alameda,0007,94566,,1.1,,,,0.039,4.0,
2021-09-21,05:00,Alameda,0007,94566,,18.1,,,,0.001,6.0,
2021-09-21,06:00,Alameda,0007,94566,,21.3,,,,0.002,5.0,
2021-09-21,07:00,Alameda,0007,94566,,20.8,,,,0.007,18.0,
2021-09-21,08:00,Alameda,0007,94566,,17.8,,,,0.015,9.0,
2021-09-21,09:00,Alameda,0007,94566,,14.1,,,,0.028,11.0,
2021-09-21,10:00,Alameda,0007,94566,,8.8,,,,0.04,9.0,
2021-09-21,11:00,Alameda,0007,94566,,4.3,,,,0.052,8.0,
2021-09-22,05:00,Alameda,0007,94566,,24.2,,,,0.002,10.0,
2021-09-22,06:00,Alameda,0007,94566,,25.1,,,,0.003,13.0,
2021-09-22,07:00,Alameda,0007,94566,,17.8,,,,0.017,15.0,
2021-09-22,08:00,Alameda,0007,94566,,11.2,,,,0.03,9.0,
2021-09-22,09:00,Alameda,0007,94566,,5.9,,,,0.043,9.0,
2021-09-22,10:00,Alameda,0007,94566,,6.5,,,,0.048,11.0,
2021-09-22,11:00,Alameda,0007,94566,,4.4,,,,0.056,9.0,
2021-09-23,05:00,Alameda,0007,94566,,27.4,,,,0.0,11.0,
2021-09-23,06:00,Alameda,0007,94566,,20.1,,,,0.005,10.0,
2021-09-23,07:00,Alameda,0007,94566,,15.2,,,,0.014,9.0,
2021-09-23,08:00,Alameda,0007,94566,,13.2,,,,0.021,8.0,
2021-09-23,09:00,Alameda,0007,94566,,7.9,,,,0.034,13.0,
2021-09-23,11:00,Alameda,0007,94566,,2.4,,,,0.048,6.0,
2021-09-23,10:00,Alameda,0007,94566,,2.2,,,,0.045,,
2021-09-24,05:00,Alameda,0007,94566,,19.5,,,,0.003,14.0,
2021-09-24,06:00,Alameda,0007,94566,,21.2,,,,0.002,15.0,
2021-09-24,07:00,Alameda,0007,94566,,28.3,,,,0.006,13.0,
2021-09-24,08:00,Alameda,0007,94566,,14.8,,,,0.027,13.0,
2021-09-24,09:00,Alameda,0007,94566,,10.9,,,,0.039,13.0,
2021-09-24,10:00,Alameda,0007,94566,,9.7,,,,0.041,9.0,
2021-09-24,11:00,Alameda,0007,94566,,3.0,,,,0.051,12.0,
